bound_size,question_id,equivalent,counterexample,time_cost,generated_sql,gold_sql,res
2,1123,ERROR,UnknownColumnError: UnknownColumnError: UnknownColumnError: unknown column `Unknown attribute PLAYER__POTENTIAL`,,SELECT PLAYER.NAME FROM PLAYER WHERE PLAYER.POTENTIAL = (SELECT MAX(PLAYER.POTENTIAL) FROM PLAYER),SELECT DISTINCT T1.PLAYER_NAME FROM PLAYER AS T1 INNER JOIN PLAYER_ATTRIBUTES AS T2 ON T1.PLAYER_API_ID = T2.PLAYER_API_ID ORDER BY T2.POTENTIAL DESC LIMIT 1,
3,1123,ERROR,UnknownColumnError: UnknownColumnError: UnknownColumnError: unknown column `Unknown attribute PLAYER__POTENTIAL`,,SELECT PLAYER.NAME FROM PLAYER WHERE PLAYER.POTENTIAL = (SELECT MAX(PLAYER.POTENTIAL) FROM PLAYER),SELECT DISTINCT T1.PLAYER_NAME FROM PLAYER AS T1 INNER JOIN PLAYER_ATTRIBUTES AS T2 ON T1.PLAYER_API_ID = T2.PLAYER_API_ID ORDER BY T2.POTENTIAL DESC LIMIT 1,
1,1124,ERROR,UnknownDatabaseError: UnknownDatabaseError: UnknownDatabaseError: unknown database `PLAYERS`,,SELECT PLAYERS.PLAYER_NAME FROM PLAYERS WHERE PLAYERS.ATTACKING_WORK_RATE = 'HIGH',SELECT DISTINCT T1.PLAYER_NAME FROM PLAYER AS T1 INNER JOIN PLAYER_ATTRIBUTES AS T2 ON T1.PLAYER_API_ID = T2.PLAYER_API_ID WHERE T2.ATTACKING_WORK_RATE = 'HIGH',
2,1124,ERROR,UnknownDatabaseError: UnknownDatabaseError: UnknownDatabaseError: unknown database `PLAYERS`,,SELECT PLAYERS.PLAYER_NAME FROM PLAYERS WHERE PLAYERS.ATTACKING_WORK_RATE = 'HIGH',SELECT DISTINCT T1.PLAYER_NAME FROM PLAYER AS T1 INNER JOIN PLAYER_ATTRIBUTES AS T2 ON T1.PLAYER_API_ID = T2.PLAYER_API_ID WHERE T2.ATTACKING_WORK_RATE = 'HIGH',
3,1124,ERROR,UnknownDatabaseError: UnknownDatabaseError: UnknownDatabaseError: unknown database `PLAYERS`,,SELECT PLAYERS.PLAYER_NAME FROM PLAYERS WHERE PLAYERS.ATTACKING_WORK_RATE = 'HIGH',SELECT DISTINCT T1.PLAYER_NAME FROM PLAYER AS T1 INNER JOIN PLAYER_ATTRIBUTES AS T2 ON T1.PLAYER_API_ID = T2.PLAYER_API_ID WHERE T2.ATTACKING_WORK_RATE = 'HIGH',
1,1125,ERROR,UnknownColumnError: UnknownColumnError: UnknownColumnError: unknown column `Unknown attribute PLAYER__NAME`,,SELECT PLAYER.NAME FROM PLAYER INNER JOIN PLAYER_ATTRIBUTES ON PLAYER.PLAYER_API_ID = PLAYER_ATTRIBUTES.PLAYER_API_ID WHERE PLAYER_ATTRIBUTES.FINISHING = 1 ORDER BY PLAYER.BIRTHDAY ASC LIMIT 1,SELECT DISTINCT T1.PLAYER_NAME FROM PLAYER AS T1 INNER JOIN PLAYER_ATTRIBUTES AS T2 ON T1.PLAYER_API_ID = T2.PLAYER_API_ID WHERE T2.FINISHING = 1 ORDER BY T1.BIRTHDAY ASC LIMIT 1,
2,1125,ERROR,UnknownColumnError: UnknownColumnError: UnknownColumnError: unknown column `Unknown attribute PLAYER__NAME`,,SELECT PLAYER.NAME FROM PLAYER INNER JOIN PLAYER_ATTRIBUTES ON PLAYER.PLAYER_API_ID = PLAYER_ATTRIBUTES.PLAYER_API_ID WHERE PLAYER_ATTRIBUTES.FINISHING = 1 ORDER BY PLAYER.BIRTHDAY ASC LIMIT 1,SELECT DISTINCT T1.PLAYER_NAME FROM PLAYER AS T1 INNER JOIN PLAYER_ATTRIBUTES AS T2 ON T1.PLAYER_API_ID = T2.PLAYER_API_ID WHERE T2.FINISHING = 1 ORDER BY T1.BIRTHDAY ASC LIMIT 1,
3,1125,ERROR,UnknownColumnError: UnknownColumnError: UnknownColumnError: unknown column `Unknown attribute PLAYER__NAME`,,SELECT PLAYER.NAME FROM PLAYER INNER JOIN PLAYER_ATTRIBUTES ON PLAYER.PLAYER_API_ID = PLAYER_ATTRIBUTES.PLAYER_API_ID WHERE PLAYER_ATTRIBUTES.FINISHING = 1 ORDER BY PLAYER.BIRTHDAY ASC LIMIT 1,SELECT DISTINCT T1.PLAYER_NAME FROM PLAYER AS T1 INNER JOIN PLAYER_ATTRIBUTES AS T2 ON T1.PLAYER_API_ID = T2.PLAYER_API_ID WHERE T2.FINISHING = 1 ORDER BY T1.BIRTHDAY ASC LIMIT 1,
1,1126,ERROR,UnknownColumnError: UnknownColumnError: UnknownColumnError: unknown column `Unknown attribute PLAYER__COUNTRY_ID`,,SELECT PLAYER.PLAYER_NAME FROM PLAYER INNER JOIN COUNTRY ON PLAYER.COUNTRY_ID = COUNTRY.ID WHERE COUNTRY.NAME = 'BELGIUM',SELECT T3.PLAYER_NAME FROM COUNTRY AS T1 INNER JOIN MATCH AS T2 ON T1.ID = T2.COUNTRY_ID INNER JOIN PLAYER AS T3 ON T2.HOME_PLAYER_1 = T3.PLAYER_API_ID WHERE T1.NAME = 'BELGIUM',
2,1126,ERROR,UnknownColumnError: UnknownColumnError: UnknownColumnError: unknown column `Unknown attribute PLAYER__COUNTRY_ID`,,SELECT PLAYER.PLAYER_NAME FROM PLAYER INNER JOIN COUNTRY ON PLAYER.COUNTRY_ID = COUNTRY.ID WHERE COUNTRY.NAME = 'BELGIUM',SELECT T3.PLAYER_NAME FROM COUNTRY AS T1 INNER JOIN MATCH AS T2 ON T1.ID = T2.COUNTRY_ID INNER JOIN PLAYER AS T3 ON T2.HOME_PLAYER_1 = T3.PLAYER_API_ID WHERE T1.NAME = 'BELGIUM',
3,1126,ERROR,UnknownColumnError: UnknownColumnError: UnknownColumnError: unknown column `Unknown attribute PLAYER__COUNTRY_ID`,,SELECT PLAYER.PLAYER_NAME FROM PLAYER INNER JOIN COUNTRY ON PLAYER.COUNTRY_ID = COUNTRY.ID WHERE COUNTRY.NAME = 'BELGIUM',SELECT T3.PLAYER_NAME FROM COUNTRY AS T1 INNER JOIN MATCH AS T2 ON T1.ID = T2.COUNTRY_ID INNER JOIN PLAYER AS T3 ON T2.HOME_PLAYER_1 = T3.PLAYER_API_ID WHERE T1.NAME = 'BELGIUM',
1,1127,ERROR,UnknownColumnError: UnknownColumnError: UnknownColumnError: unknown column `Unknown attribute PLAYER__COUNTRY`,,SELECT PLAYER.COUNTRY FROM PLAYER INNER JOIN PLAYER_ATTRIBUTES ON PLAYER.PLAYER_API_ID = PLAYER_ATTRIBUTES.PLAYER_API_ID WHERE PLAYER_ATTRIBUTES.VISION > 89,SELECT DISTINCT T4.NAME FROM PLAYER_ATTRIBUTES AS T1 INNER JOIN PLAYER AS T2 ON T1.PLAYER_API_ID = T2.PLAYER_API_ID INNER JOIN MATCH AS T3 ON T2.PLAYER_API_ID = T3.HOME_PLAYER_8 INNER JOIN COUNTRY AS T4 ON T3.COUNTRY_ID = T4.ID WHERE T1.VISION > 89,
2,1127,ERROR,UnknownColumnError: UnknownColumnError: UnknownColumnError: unknown column `Unknown attribute PLAYER__COUNTRY`,,SELECT PLAYER.COUNTRY FROM PLAYER INNER JOIN PLAYER_ATTRIBUTES ON PLAYER.PLAYER_API_ID = PLAYER_ATTRIBUTES.PLAYER_API_ID WHERE PLAYER_ATTRIBUTES.VISION > 89,SELECT DISTINCT T4.NAME FROM PLAYER_ATTRIBUTES AS T1 INNER JOIN PLAYER AS T2 ON T1.PLAYER_API_ID = T2.PLAYER_API_ID INNER JOIN MATCH AS T3 ON T2.PLAYER_API_ID = T3.HOME_PLAYER_8 INNER JOIN COUNTRY AS T4 ON T3.COUNTRY_ID = T4.ID WHERE T1.VISION > 89,
3,1127,ERROR,UnknownColumnError: UnknownColumnError: UnknownColumnError: unknown column `Unknown attribute PLAYER__COUNTRY`,,SELECT PLAYER.COUNTRY FROM PLAYER INNER JOIN PLAYER_ATTRIBUTES ON PLAYER.PLAYER_API_ID = PLAYER_ATTRIBUTES.PLAYER_API_ID WHERE PLAYER_ATTRIBUTES.VISION > 89,SELECT DISTINCT T4.NAME FROM PLAYER_ATTRIBUTES AS T1 INNER JOIN PLAYER AS T2 ON T1.PLAYER_API_ID = T2.PLAYER_API_ID INNER JOIN MATCH AS T3 ON T2.PLAYER_API_ID = T3.HOME_PLAYER_8 INNER JOIN COUNTRY AS T4 ON T3.COUNTRY_ID = T4.ID WHERE T1.VISION > 89,
1,1128,ERROR,UnknownColumnError: UnknownColumnError: UnknownColumnError: unknown column `Unknown attribute PLAYER__COUNTRY`,,SELECT PLAYER.COUNTRY FROM PLAYER GROUP BY PLAYER.COUNTRY ORDER BY AVG(PLAYER.WEIGHT) DESC LIMIT 1,SELECT T1.NAME FROM COUNTRY AS T1 INNER JOIN MATCH AS T2 ON T1.ID = T2.COUNTRY_ID INNER JOIN PLAYER AS T3 ON T2.HOME_PLAYER_1 = T3.PLAYER_API_ID GROUP BY T1.NAME ORDER BY AVG(T3.WEIGHT) DESC LIMIT 1,
2,1128,ERROR,UnknownColumnError: UnknownColumnError: UnknownColumnError: unknown column `Unknown attribute PLAYER__COUNTRY`,,SELECT PLAYER.COUNTRY FROM PLAYER GROUP BY PLAYER.COUNTRY ORDER BY AVG(PLAYER.WEIGHT) DESC LIMIT 1,SELECT T1.NAME FROM COUNTRY AS T1 INNER JOIN MATCH AS T2 ON T1.ID = T2.COUNTRY_ID INNER JOIN PLAYER AS T3 ON T2.HOME_PLAYER_1 = T3.PLAYER_API_ID GROUP BY T1.NAME ORDER BY AVG(T3.WEIGHT) DESC LIMIT 1,
3,1128,ERROR,UnknownColumnError: UnknownColumnError: UnknownColumnError: unknown column `Unknown attribute PLAYER__COUNTRY`,,SELECT PLAYER.COUNTRY FROM PLAYER GROUP BY PLAYER.COUNTRY ORDER BY AVG(PLAYER.WEIGHT) DESC LIMIT 1,SELECT T1.NAME FROM COUNTRY AS T1 INNER JOIN MATCH AS T2 ON T1.ID = T2.COUNTRY_ID INNER JOIN PLAYER AS T3 ON T2.HOME_PLAYER_1 = T3.PLAYER_API_ID GROUP BY T1.NAME ORDER BY AVG(T3.WEIGHT) DESC LIMIT 1,
1,1129,ERROR,UnknownColumnError: UnknownColumnError: UnknownColumnError: unknown column `Unknown attribute TEAM__BUILDUPPLAYSPEEDCLASS`,,SELECT TEAM.TEAM_LONG_NAME FROM TEAM WHERE TEAM.BUILDUPPLAYSPEEDCLASS = 'SLOW';,SELECT DISTINCT T1.TEAM_LONG_NAME FROM TEAM AS T1 INNER JOIN TEAM_ATTRIBUTES AS T2 ON T1.TEAM_API_ID = T2.TEAM_API_ID WHERE T2.BUILDUPPLAYSPEEDCLASS = 'SLOW',
2,1129,ERROR,UnknownColumnError: UnknownColumnError: UnknownColumnError: unknown column `Unknown attribute TEAM__BUILDUPPLAYSPEEDCLASS`,,SELECT TEAM.TEAM_LONG_NAME FROM TEAM WHERE TEAM.BUILDUPPLAYSPEEDCLASS = 'SLOW';,SELECT DISTINCT T1.TEAM_LONG_NAME FROM TEAM AS T1 INNER JOIN TEAM_ATTRIBUTES AS T2 ON T1.TEAM_API_ID = T2.TEAM_API_ID WHERE T2.BUILDUPPLAYSPEEDCLASS = 'SLOW',
3,1129,ERROR,UnknownColumnError: UnknownColumnError: UnknownColumnError: unknown column `Unknown attribute TEAM__BUILDUPPLAYSPEEDCLASS`,,SELECT TEAM.TEAM_LONG_NAME FROM TEAM WHERE TEAM.BUILDUPPLAYSPEEDCLASS = 'SLOW';,SELECT DISTINCT T1.TEAM_LONG_NAME FROM TEAM AS T1 INNER JOIN TEAM_ATTRIBUTES AS T2 ON T1.TEAM_API_ID = T2.TEAM_API_ID WHERE T2.BUILDUPPLAYSPEEDCLASS = 'SLOW',
1,1130,True,,0.0775189999999999,SELECT TEAM.TEAM_SHORT_NAME FROM TEAM INNER JOIN TEAM_ATTRIBUTES ON TEAM.TEAM_API_ID = TEAM_ATTRIBUTES.TEAM_API_ID WHERE TEAM_ATTRIBUTES.CHANCECREATIONPASSINGCLASS = 'SAFE';,SELECT DISTINCT T1.TEAM_SHORT_NAME FROM TEAM AS T1 INNER JOIN TEAM_ATTRIBUTES AS T2 ON T1.TEAM_API_ID = T2.TEAM_API_ID WHERE T2.CHANCECREATIONPASSINGCLASS = 'SAFE',
1,1131,ERROR,UnknownDatabaseError: UnknownDatabaseError: UnknownDatabaseError: unknown database `PLAYERS`,,SELECT AVG(PLAYERS.HEIGHT) FROM PLAYERS INNER JOIN COUNTRY ON PLAYERS.COUNTRY_ID = COUNTRY.ID WHERE COUNTRY.NAME = 'ITALY',SELECT CAST(SUM(T1.HEIGHT) AS REAL) / COUNT(T1.ID) FROM PLAYER AS T1 INNER JOIN MATCH AS T2 ON T1.ID = T2.ID INNER JOIN COUNTRY AS T3 ON T2.COUNTRY_ID = T3.ID WHERE T3.NAME = 'ITALY',
2,1131,ERROR,UnknownDatabaseError: UnknownDatabaseError: UnknownDatabaseError: unknown database `PLAYERS`,,SELECT AVG(PLAYERS.HEIGHT) FROM PLAYERS INNER JOIN COUNTRY ON PLAYERS.COUNTRY_ID = COUNTRY.ID WHERE COUNTRY.NAME = 'ITALY',SELECT CAST(SUM(T1.HEIGHT) AS REAL) / COUNT(T1.ID) FROM PLAYER AS T1 INNER JOIN MATCH AS T2 ON T1.ID = T2.ID INNER JOIN COUNTRY AS T3 ON T2.COUNTRY_ID = T3.ID WHERE T3.NAME = 'ITALY',
3,1131,ERROR,UnknownDatabaseError: UnknownDatabaseError: UnknownDatabaseError: unknown database `PLAYERS`,,SELECT AVG(PLAYERS.HEIGHT) FROM PLAYERS INNER JOIN COUNTRY ON PLAYERS.COUNTRY_ID = COUNTRY.ID WHERE COUNTRY.NAME = 'ITALY',SELECT CAST(SUM(T1.HEIGHT) AS REAL) / COUNT(T1.ID) FROM PLAYER AS T1 INNER JOIN MATCH AS T2 ON T1.ID = T2.ID INNER JOIN COUNTRY AS T3 ON T2.COUNTRY_ID = T3.ID WHERE T3.NAME = 'ITALY',
1,1132,True,,0.041926,SELECT PLAYER.PLAYER_NAME FROM PLAYER WHERE PLAYER.HEIGHT > 180 ORDER BY PLAYER.PLAYER_NAME ASC LIMIT 3,SELECT PLAYER_NAME FROM PLAYER WHERE HEIGHT > 180 ORDER BY PLAYER_NAME LIMIT 3,
1,1133,ERROR,"NotImplementedError: {'like': ['PLAYER_NAME', {'literal': 'AARON%'}]}",,SELECT COUNT(*) FROM PLAYER WHERE BIRTHDAY > '1990' AND PLAYER_NAME LIKE 'AARON%',SELECT COUNT(ID) FROM PLAYER WHERE BIRTHDAY > '1990' AND PLAYER_NAME LIKE 'AARON%',
2,1133,ERROR,"NotImplementedError: {'like': ['PLAYER_NAME', {'literal': 'AARON%'}]}",,SELECT COUNT(*) FROM PLAYER WHERE BIRTHDAY > '1990' AND PLAYER_NAME LIKE 'AARON%',SELECT COUNT(ID) FROM PLAYER WHERE BIRTHDAY > '1990' AND PLAYER_NAME LIKE 'AARON%',
3,1133,ERROR,"NotImplementedError: {'like': ['PLAYER_NAME', {'literal': 'AARON%'}]}",,SELECT COUNT(*) FROM PLAYER WHERE BIRTHDAY > '1990' AND PLAYER_NAME LIKE 'AARON%',SELECT COUNT(ID) FROM PLAYER WHERE BIRTHDAY > '1990' AND PLAYER_NAME LIKE 'AARON%',
1,1134,ERROR,NotSupportedError: Not supported feature: Query must have a FROM clause,,SELECT (SELECT SUM(PLAYER.JUMPING) FROM PLAYER WHERE PLAYER.ID = 6) - (SELECT SUM(PLAYER.JUMPING) FROM PLAYER WHERE PLAYER.ID = 23),SELECT SUM(CASE WHEN T1.ID = 6 THEN T1.JUMPING ELSE 0 END) - SUM(CASE WHEN T1.ID = 23 THEN T1.JUMPING ELSE 0 END) FROM PLAYER_ATTRIBUTES AS T1,
2,1134,ERROR,NotSupportedError: Not supported feature: Query must have a FROM clause,,SELECT (SELECT SUM(PLAYER.JUMPING) FROM PLAYER WHERE PLAYER.ID = 6) - (SELECT SUM(PLAYER.JUMPING) FROM PLAYER WHERE PLAYER.ID = 23),SELECT SUM(CASE WHEN T1.ID = 6 THEN T1.JUMPING ELSE 0 END) - SUM(CASE WHEN T1.ID = 23 THEN T1.JUMPING ELSE 0 END) FROM PLAYER_ATTRIBUTES AS T1,
3,1134,ERROR,NotSupportedError: Not supported feature: Query must have a FROM clause,,SELECT (SELECT SUM(PLAYER.JUMPING) FROM PLAYER WHERE PLAYER.ID = 6) - (SELECT SUM(PLAYER.JUMPING) FROM PLAYER WHERE PLAYER.ID = 23),SELECT SUM(CASE WHEN T1.ID = 6 THEN T1.JUMPING ELSE 0 END) - SUM(CASE WHEN T1.ID = 23 THEN T1.JUMPING ELSE 0 END) FROM PLAYER_ATTRIBUTES AS T1,
1,1135,ERROR,UnknownDatabaseError: UnknownDatabaseError: UnknownDatabaseError: unknown database `PLAYERS`,,SELECT PLAYERS.PLAYER_ID FROM PLAYERS WHERE PLAYERS.PREFERRED_FOOT = 'RIGHT' ORDER BY PLAYERS.POTENTIAL ASC LIMIT 5,SELECT ID FROM PLAYER_ATTRIBUTES WHERE PREFERRED_FOOT = 'RIGHT' ORDER BY POTENTIAL DESC LIMIT 5,
2,1135,ERROR,UnknownDatabaseError: UnknownDatabaseError: UnknownDatabaseError: unknown database `PLAYERS`,,SELECT PLAYERS.PLAYER_ID FROM PLAYERS WHERE PLAYERS.PREFERRED_FOOT = 'RIGHT' ORDER BY PLAYERS.POTENTIAL ASC LIMIT 5,SELECT ID FROM PLAYER_ATTRIBUTES WHERE PREFERRED_FOOT = 'RIGHT' ORDER BY POTENTIAL DESC LIMIT 5,
3,1135,ERROR,UnknownDatabaseError: UnknownDatabaseError: UnknownDatabaseError: unknown database `PLAYERS`,,SELECT PLAYERS.PLAYER_ID FROM PLAYERS WHERE PLAYERS.PREFERRED_FOOT = 'RIGHT' ORDER BY PLAYERS.POTENTIAL ASC LIMIT 5,SELECT ID FROM PLAYER_ATTRIBUTES WHERE PREFERRED_FOOT = 'RIGHT' ORDER BY POTENTIAL DESC LIMIT 5,
1,1136,ERROR,UnknownColumnError: UnknownColumnError: UnknownColumnError: unknown column `Unknown attribute PREFERRED_FOOT`,,SELECT COUNT(*) FROM PLAYER WHERE PREFERRED_FOOT = 'LEFT' AND CROSSING = (SELECT MAX(CROSSING) FROM PLAYER),SELECT COUNT(T1.ID) FROM PLAYER_ATTRIBUTES AS T1 WHERE T1.PREFERRED_FOOT = 'LEFT' AND T1.CROSSING = ( SELECT MAX(CROSSING) FROM PLAYER_ATTRIBUTES),
2,1136,ERROR,UnknownColumnError: UnknownColumnError: UnknownColumnError: unknown column `Unknown attribute PREFERRED_FOOT`,,SELECT COUNT(*) FROM PLAYER WHERE PREFERRED_FOOT = 'LEFT' AND CROSSING = (SELECT MAX(CROSSING) FROM PLAYER),SELECT COUNT(T1.ID) FROM PLAYER_ATTRIBUTES AS T1 WHERE T1.PREFERRED_FOOT = 'LEFT' AND T1.CROSSING = ( SELECT MAX(CROSSING) FROM PLAYER_ATTRIBUTES),
3,1136,ERROR,UnknownColumnError: UnknownColumnError: UnknownColumnError: unknown column `Unknown attribute PREFERRED_FOOT`,,SELECT COUNT(*) FROM PLAYER WHERE PREFERRED_FOOT = 'LEFT' AND CROSSING = (SELECT MAX(CROSSING) FROM PLAYER),SELECT COUNT(T1.ID) FROM PLAYER_ATTRIBUTES AS T1 WHERE T1.PREFERRED_FOOT = 'LEFT' AND T1.CROSSING = ( SELECT MAX(CROSSING) FROM PLAYER_ATTRIBUTES),
1,1137,ERROR,UnknownColumnError: UnknownColumnError: UnknownColumnError: unknown column `Unknown attribute STRENGTH`,,SELECT CAST(COUNT(*) AS REAL) * 100 / (SELECT COUNT(*) FROM PLAYER) FROM PLAYER WHERE STRENGTH > 80 AND STAMINA > 80,SELECT CAST(COUNT(CASE WHEN STRENGTH > 80 AND STAMINA > 80 THEN ID ELSE NULL END) AS REAL) * 100 / COUNT(ID) FROM PLAYER_ATTRIBUTES T,
2,1137,ERROR,UnknownColumnError: UnknownColumnError: UnknownColumnError: unknown column `Unknown attribute STRENGTH`,,SELECT CAST(COUNT(*) AS REAL) * 100 / (SELECT COUNT(*) FROM PLAYER) FROM PLAYER WHERE STRENGTH > 80 AND STAMINA > 80,SELECT CAST(COUNT(CASE WHEN STRENGTH > 80 AND STAMINA > 80 THEN ID ELSE NULL END) AS REAL) * 100 / COUNT(ID) FROM PLAYER_ATTRIBUTES T,
3,1137,ERROR,UnknownColumnError: UnknownColumnError: UnknownColumnError: unknown column `Unknown attribute STRENGTH`,,SELECT CAST(COUNT(*) AS REAL) * 100 / (SELECT COUNT(*) FROM PLAYER) FROM PLAYER WHERE STRENGTH > 80 AND STAMINA > 80,SELECT CAST(COUNT(CASE WHEN STRENGTH > 80 AND STAMINA > 80 THEN ID ELSE NULL END) AS REAL) * 100 / COUNT(ID) FROM PLAYER_ATTRIBUTES T,
1,1138,ERROR,UnknownDatabaseError: UnknownDatabaseError: UnknownDatabaseError: unknown database `DF`,,SELECT COUNTRY FROM DF WHERE ELEMENT = 'POLAND EKSTRAKLASA',SELECT NAME FROM COUNTRY WHERE ID IN ( SELECT COUNTRY_ID FROM LEAGUE WHERE NAME = 'POLAND EKSTRAKLASA' ),
2,1138,ERROR,UnknownDatabaseError: UnknownDatabaseError: UnknownDatabaseError: unknown database `DF`,,SELECT COUNTRY FROM DF WHERE ELEMENT = 'POLAND EKSTRAKLASA',SELECT NAME FROM COUNTRY WHERE ID IN ( SELECT COUNTRY_ID FROM LEAGUE WHERE NAME = 'POLAND EKSTRAKLASA' ),
3,1138,ERROR,UnknownDatabaseError: UnknownDatabaseError: UnknownDatabaseError: unknown database `DF`,,SELECT COUNTRY FROM DF WHERE ELEMENT = 'POLAND EKSTRAKLASA',SELECT NAME FROM COUNTRY WHERE ID IN ( SELECT COUNTRY_ID FROM LEAGUE WHERE NAME = 'POLAND EKSTRAKLASA' ),
1,1139,ERROR,"NotImplementedError: {'like': ['MATCH__DATE', {'literal': '2008-09-24%'}]}",,"SELECT MATCH.HOME_TEAM_GOAL, MATCH.AWAY_TEAM_GOAL FROM MATCH INNER JOIN LEAGUE ON MATCH.LEAGUE_ID = LEAGUE.ID WHERE MATCH.DATE LIKE '2008-09-24%' AND LEAGUE.NAME = 'BELGIUM JUPILER LEAGUE';","SELECT T2.HOME_TEAM_GOAL, T2.AWAY_TEAM_GOAL FROM LEAGUE AS T1 INNER JOIN MATCH AS T2 ON T1.ID = T2.LEAGUE_ID WHERE T1.NAME = 'BELGIUM JUPILER LEAGUE' AND T2.`DATE` LIKE '2008-09-24%'",
2,1139,ERROR,"NotImplementedError: {'like': ['MATCH__DATE', {'literal': '2008-09-24%'}]}",,"SELECT MATCH.HOME_TEAM_GOAL, MATCH.AWAY_TEAM_GOAL FROM MATCH INNER JOIN LEAGUE ON MATCH.LEAGUE_ID = LEAGUE.ID WHERE MATCH.DATE LIKE '2008-09-24%' AND LEAGUE.NAME = 'BELGIUM JUPILER LEAGUE';","SELECT T2.HOME_TEAM_GOAL, T2.AWAY_TEAM_GOAL FROM LEAGUE AS T1 INNER JOIN MATCH AS T2 ON T1.ID = T2.LEAGUE_ID WHERE T1.NAME = 'BELGIUM JUPILER LEAGUE' AND T2.`DATE` LIKE '2008-09-24%'",
3,1139,ERROR,"NotImplementedError: {'like': ['MATCH__DATE', {'literal': '2008-09-24%'}]}",,"SELECT MATCH.HOME_TEAM_GOAL, MATCH.AWAY_TEAM_GOAL FROM MATCH INNER JOIN LEAGUE ON MATCH.LEAGUE_ID = LEAGUE.ID WHERE MATCH.DATE LIKE '2008-09-24%' AND LEAGUE.NAME = 'BELGIUM JUPILER LEAGUE';","SELECT T2.HOME_TEAM_GOAL, T2.AWAY_TEAM_GOAL FROM LEAGUE AS T1 INNER JOIN MATCH AS T2 ON T1.ID = T2.LEAGUE_ID WHERE T1.NAME = 'BELGIUM JUPILER LEAGUE' AND T2.`DATE` LIKE '2008-09-24%'",
1,1140,ERROR,UnknownColumnError: UnknownColumnError: UnknownColumnError: unknown column `Unknown attribute PLAYER__SPRINT_SPEED`,,"SELECT PLAYER.SPRINT_SPEED, PLAYER.AGILITY, PLAYER.ACCELERATION FROM PLAYER WHERE PLAYER.PLAYER_NAME = 'ALEXIS BLIN'","SELECT SPRINT_SPEED, AGILITY, ACCELERATION FROM PLAYER_ATTRIBUTES WHERE PLAYER_API_ID IN ( SELECT PLAYER_API_ID FROM PLAYER WHERE PLAYER_NAME = 'ALEXIS BLIN' )",
2,1140,ERROR,UnknownColumnError: UnknownColumnError: UnknownColumnError: unknown column `Unknown attribute PLAYER__SPRINT_SPEED`,,"SELECT PLAYER.SPRINT_SPEED, PLAYER.AGILITY, PLAYER.ACCELERATION FROM PLAYER WHERE PLAYER.PLAYER_NAME = 'ALEXIS BLIN'","SELECT SPRINT_SPEED, AGILITY, ACCELERATION FROM PLAYER_ATTRIBUTES WHERE PLAYER_API_ID IN ( SELECT PLAYER_API_ID FROM PLAYER WHERE PLAYER_NAME = 'ALEXIS BLIN' )",
3,1140,ERROR,UnknownColumnError: UnknownColumnError: UnknownColumnError: unknown column `Unknown attribute PLAYER__SPRINT_SPEED`,,"SELECT PLAYER.SPRINT_SPEED, PLAYER.AGILITY, PLAYER.ACCELERATION FROM PLAYER WHERE PLAYER.PLAYER_NAME = 'ALEXIS BLIN'","SELECT SPRINT_SPEED, AGILITY, ACCELERATION FROM PLAYER_ATTRIBUTES WHERE PLAYER_API_ID IN ( SELECT PLAYER_API_ID FROM PLAYER WHERE PLAYER_NAME = 'ALEXIS BLIN' )",
1,1141,ERROR,UnknownColumnError: UnknownColumnError: UnknownColumnError: unknown column `Unknown attribute BUILDUPPLAYSPEEDCLASS`,,SELECT BUILDUPPLAYSPEEDCLASS FROM TEAM WHERE TEAM_LONG_NAME = 'KSV CERCLE BRUGGE',SELECT DISTINCT T1.BUILDUPPLAYSPEEDCLASS FROM TEAM_ATTRIBUTES AS T1 INNER JOIN TEAM AS T2 ON T1.TEAM_API_ID = T2.TEAM_API_ID WHERE T2.TEAM_LONG_NAME = 'KSV CERCLE BRUGGE',
2,1141,ERROR,UnknownColumnError: UnknownColumnError: UnknownColumnError: unknown column `Unknown attribute BUILDUPPLAYSPEEDCLASS`,,SELECT BUILDUPPLAYSPEEDCLASS FROM TEAM WHERE TEAM_LONG_NAME = 'KSV CERCLE BRUGGE',SELECT DISTINCT T1.BUILDUPPLAYSPEEDCLASS FROM TEAM_ATTRIBUTES AS T1 INNER JOIN TEAM AS T2 ON T1.TEAM_API_ID = T2.TEAM_API_ID WHERE T2.TEAM_LONG_NAME = 'KSV CERCLE BRUGGE',
3,1141,ERROR,UnknownColumnError: UnknownColumnError: UnknownColumnError: unknown column `Unknown attribute BUILDUPPLAYSPEEDCLASS`,,SELECT BUILDUPPLAYSPEEDCLASS FROM TEAM WHERE TEAM_LONG_NAME = 'KSV CERCLE BRUGGE',SELECT DISTINCT T1.BUILDUPPLAYSPEEDCLASS FROM TEAM_ATTRIBUTES AS T1 INNER JOIN TEAM AS T2 ON T1.TEAM_API_ID = T2.TEAM_API_ID WHERE T2.TEAM_LONG_NAME = 'KSV CERCLE BRUGGE',
